idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
320," Göttingen in 1926, and Berlin in 1927-1929.",Göttingen,0.0675287246704101,17.600815296173096,0.7104029655456543,0.3636363636363636,0.3636363636363636,Where was quantum mechanics developed?
321, ENIAC,ENIAC,0.2594232559204101,14.798789501190186,1.0,1.0,1.0,On what computer was the first numerical weather forecast produced?
322, The opponent's possible responses.,all the possible responses of his adversary.,0.0689749717712402,15.316871881484984,0.5086123943328857,0.5,0.5,What must a player consider when determining every possible strategy?
323," Red, green, and blue.",Red Green Blue,0.0800960063934326,15.496882438659668,0.7184091210365295,0.8571428571428571,0.8571428571428571,Which colors are combined to make all other colors? 
324, Italy,Italy,0.0767569541931152,14.432939291000366,0.9999998807907104,1.0,1.0,What nation was highly receptive to the new definition of this concept?
325, 200 ft/min,200,0.0947577953338623,14.979058980941772,0.3842543661594391,0.5,0.5,How many years before Eisenhower's command had a non-Briton commanded Gibraltar?
326," Los Alamos, New Mexico.",von Neumann's digital computers,0.0707228183746337,15.47893762588501,0.0116657465696334,0.0,0.0,Where were the computations for hydrogen bomb worked out?
327, The vacuum state.,vacuum,0.0928552150726318,14.89975094795227,0.8001739382743835,0.5,0.5,The state with the lowest possible energy in quantum mechanics defines what ?
328," Along with four other scientists and various military personnel, von Neumann was included in the target selection committee responsible for choosing the Japanese cities of Hiroshima and Nagasaki as the first targets of the atomic bomb.",four other scientists and various military personnel,0.083608865737915,21.566893100738525,0.3601002693176269,0.3255813953488372,0.3255813953488372,What other people worked with von Neumann on target selection?
329, Burton and Hormer,Burton and Hormer,0.0970211029052734,14.955949544906616,1.0000001192092896,1.0,1.0,"Who built the ""ascending room"", in 1823?"
330, 5%,not depart by more than 5% from spherical symmetry,0.0647811889648437,14.768680810928345,0.3054490685462951,0.1999999999999999,0.1999999999999999,"What was the tolerance limit for implosion ""edge effect""?"
331, Abū Rayhān al-Bīrūnī,Abū Rayhān al-Bīrūnī,0.0789675712585449,16.322749614715576,1.0,1.0,1.0,who stated that there was no evidence to rule out a vacuum?
332, Red helium–neon laser,Red helium–neon,0.0866408348083496,15.345222234725952,0.7757288813591003,0.8571428571428571,0.8571428571428571,What type of laser is used in a LaserDisc player?
333, Inside the elevator on the centralized control panel.,on the COP,0.0674026012420654,15.891618490219116,0.2422226518392563,0.3636363636363636,0.3636363636363636,Where is the Phase-two key switch to be found?
334, Bishop Etienne Tempier,Bishop Etienne Tempier,0.0735573768615722,15.090345859527588,1.0,1.0,1.0,Who required no restrictions regarding God's power?
335," In hydraulic elevators, emergency power will lower the elevators to the lowest landing and open the doors to allow passengers to exit.",emergency power will lower the elevators to the lowest landing and open the doors to allow passengers to exit,0.2748687267303467,18.77971172332764,0.9080780744552612,0.9268292682926828,0.9268292682926828,How do hydraulic elevators work in emergencies?
336, A single-level elevator stopping at all adjacent floors.,a single-level elevator stopping at all adjacent floors,0.0835208892822265,16.055095911026,0.9772710800170898,1.0,1.0,"During the low volume hours, what can the upper deck function as?"
337, A von Neumann algebra is a *-algebra of bounded operators on a Hilbert space that is closed in the weak operator topology and contains the identity operator.,algebra of bounded operators on a Hilbert space that is closed in the weak operator topology and contains the identity operator,0.0799536705017089,20.063533306121823,0.7662221193313599,0.8750000000000001,0.8750000000000001,What is von Neumann algebra?
338, Klara Dan,Mariette Kövesi,0.0697200298309326,14.747251987457275,0.5567111968994141,0.0,0.0,What was Von Neumann's wife's name?
339, A 3-station underground public elevator.,underground public elevator,0.2547757625579834,15.849270582199097,0.8770403861999512,0.6666666666666666,0.6666666666666666,"What type of public elevator in Yalta, Ukraine, transport passengers from a hill above the Black Sea to a tunnel down on the beach?"
340, 4,four,0.0956051349639892,14.546962261199951,0.8942000865936279,0.0,0.0,In how many directions does the Buddha of Swayambhu look?
341, Yes.,he immediately began to recite the first chapter and continued until asked to stop after about ten or fifteen minutes.,0.2589302062988281,14.560086488723757,0.0610979311168193,0.0,0.0,Could von Neumann recall written text much later?
342, 1850,1850,0.0831170082092285,14.721829414367676,0.9999999403953552,1.0,1.0,In what year did San Diego officially become a city?
343, Rouge d'Adrinople.,rouge d'Adrinople,0.0642721652984619,15.501158237457275,0.987099289894104,1.0,1.0,What was Turkey red called in France?
344, The uncertainty principle is a fundamental concept in quantum mechanics that states it is impossible to know both the exact position and momentum of a particle at the same time.,determination of the position of a particle prevents the determination of its momentum and vice versa,0.0762090682983398,19.74279356002808,0.6352757215499878,0.3478260869565218,0.2608695652173913,What is the uncertainty principle?
345, The null hypothesis is tested against the alternative hypothesis.,alternative that they follow a stationary first order autoregression,0.070209264755249,15.99320149421692,0.1025460287928581,0.1111111111111111,0.1111111111111111,what does null hypothesis test against?
346," It allows passengers to register their floor calls before entering the car, reducing travel time by directing them to the correct elevator.",a passenger registers their floor calls before entering the car,0.0861589908599853,18.479995250701904,0.7001864910125732,0.5625000000000001,0.5625000000000001,"What function does a ""destination operating panel"" feature?"
347, Red ochre.,Red ochre,0.2606918811798095,14.885578632354736,0.9795914888381958,1.0,1.0,What pigment was used for male skin tone in ancient wall art?
348, Nicholas Kaldor,Nicholas Kaldor,0.0721077919006347,14.954025745391846,1.0000001192092896,1.0,1.0,Who was particularly critical of Hayek's work following Prices and Production?
349, Russians believed that whoever had superiority in hydrogen bombs would take over the world.,"Russians believed that bombers would soon be vulnerable, and they shared von Neumann's view that an H-bomb in an ICBM was the ne plus ultra of weapons",0.0818367004394531,16.947490215301514,0.6956650018692017,0.3255813953488372,0.2325581395348837,What were Russians opinions of future weaponry?
350, Soft-start contactors.,"""soft-start"" contactors",0.0914602279663086,15.143503665924072,0.9507576823234558,1.0,1.0,What are current-limiting motor starters referred to as?
351, 1792-1793,1792 and 1793,0.2528915405273437,15.294573545455933,0.967596709728241,0.8,0.8,During what years did the Reign of Terror take place?
352, 1972 ASME A17.1 Elevator Safety Code change.,1972 ASME A17.1,0.0764241218566894,16.922390699386597,0.6700068116188049,0.6666666666666666,0.6666666666666666,What Elevator Safety Code change required a second dished bulkhead? 
353, Yes.,"Paul Halmos states that ""von Neumann's speed was awe-inspiring.""",0.0810120105743408,14.574774026870728,0.0971622616052627,0.0,0.0,Were other mathematicians amazed by von Neumann?
354, To turn common elevators into panoramic elevators.,to turn common elevator into panoramic,0.0648722648620605,15.944841384887695,0.8095079064369202,0.923076923076923,0.923076923076923,LiftEye uses virtual window technology for what?
355, Inside a vertical cylinder.,encased inside a vertical cylinder,0.2579915523529053,15.08856725692749,0.7982906103134155,0.888888888888889,0.888888888888889,The water pump supplied water pressure to a plunger located where?
356, Funiculars.,funiculars,0.0789361000061035,15.123578310012816,0.97578227519989,1.0,1.0,"Passenger elevators, used in city transport share similarities to what other ascending and descending vehicles counterbalancing each other?    "
357, Residential elevator,residential,0.0745213031768798,14.506683588027954,0.5928770899772644,0.6666666666666666,0.6666666666666666,"What types of elevators occassionaly do not use a traditional elevator shaft, machine room or hoistway?"
358, 150,150,0.0664217472076416,14.544745922088625,1.0,1.0,1.0,How many optics-related companies are in Tucson?
359, Mercury.,mercury,0.0705759525299072,14.590122699737549,0.9648433923721312,1.0,1.0,What substance does fluorescent lamps contain?
360, China,all court ceremonies,0.0899562835693359,14.428489923477173,0.0943720042705535,0.0,0.0,At the time of the Han dynasty where would one fine the color Red?
361," Von Neumann argued that the technical obstacles to building an ICBM were sizable, but could be overcome in time.","while the technical obstacles were sizable, they could be overcome in time",0.2803184986114502,18.56399130821228,0.6095768213272095,0.6451612903225806,0.6451612903225806,What argument did von Neumann make about ICBMs?
362," ""horror vacui""",horror vacui,0.0729458332061767,15.299283742904665,0.9386595487594604,1.0,1.0,what was the belief that nature abhorred a vaccuum called?
363, A notice informing riders of where the actual permits are kept.,a notice is posted in its place informing riders of where the actual permits are kept.,0.075660228729248,16.373887538909912,0.949965238571167,0.8148148148148148,0.8148148148148148,What type of notice can be displayed in the elevator in lieu of the permit?
364," ""I have sometimes wondered whether a brain like von Neumann's does not indicate a species superior to that of man""",I have sometimes wondered whether a brain like von Neumann's does not indicate a species superior to that of man,0.1100795269012451,18.51649260520935,0.9130282402038574,1.0,1.0,What did Nobel Laureate Hans Bethe think of von NEumann's ability?
365, The sky lobby levels are 36 and 60.,"36 and 60, upper-deck car",0.2739667892456054,16.12022852897644,0.4036580622196197,0.4285714285714285,0.4285714285714285,"What levels make up the ""sky lobby""?"
366, Abbe Suger,Abbe Suger,0.0798447132110595,14.900053262710571,1.0,1.0,1.0,Who rebuilt the basilica of Saint Denis?
367," Freeze drying, distillation, and metallurgy benefit from a deep vacuum by lowering the boiling point of liquids, promoting low-temperature outgassing, and reducing oxidation and contamination.",Deep vacuum lowers the boiling point of liquids and promotes low temperature outgassing,0.2746644020080566,20.668054342269897,0.789528489112854,0.6666666666666666,0.6153846153846155,"How does freeze drying, distillation and metallurgy benefit from a deep vacuum?"
368, The two available sources of vacuum on a moving airplane are the engine and an external venturi.,engine and an external venturi,0.0807833671569824,17.647172927856445,0.5667197108268738,0.4545454545454545,0.4545454545454545,What are two available sources of vacuum on a moving airplane?
369, The Neolithic Period.,Neolithic Period,0.0719985961914062,15.125903129577637,0.967345118522644,0.8,0.8,During what period did people use Kermes vermilio to make red dye?
370," The hold feature on an elevator allows the firefighter to hold the elevator at a floor, preventing it from moving, while they are inside.",allows the elevator to remain at a floor locked out of service until code blue is deactivated,0.0849161148071289,19.00592446327209,0.4721203744411468,0.3414634146341463,0.2926829268292683,What does the hold feature do?
371," The ""ascending room"" in London.",New York exposition in the Crystal Palace,0.0786027908325195,15.619872093200684,0.4215225279331207,0.3333333333333333,0.1666666666666666,At what location was it first presented?
372, Environmental concerns.,environmental concerns,0.0794126987457275,14.735486268997192,0.9530333280563354,1.0,1.0,Why may regulations ban the use of lead in ammunition?
373, The vacuum pump.,vacuum pump,0.2662291526794433,14.95935559272766,0.8778135776519775,0.8,0.8,What was first invented by Otto von Guericke ?
374, 1937,1937,0.0768802165985107,14.776675701141356,1.0,1.0,1.0,What year saw the founding of Kathmandu's fire department?
375, June 1848.,June 1848,0.2720956802368164,15.143415927886965,0.9771339297294616,1.0,1.0,When did the 19th century workers of Paris construct barricades and hoist red flags to protest their new government?
376, 1959,1959,0.082383394241333,14.763872385025024,1.000000238418579,1.0,1.0,When did the USAF stop appointing warrant officers?
377, The Eötvös Prize.,"Eötvös Prize, a national prize for mathematics",0.0796694755554199,15.493818283081056,0.8249627351760864,0.5714285714285714,0.5714285714285714,What prize did Von Neuman win at the conclusion of his gymansium formal education?
378, The player is immediately disqualified from further play and their team must continue with one less player for the game's duration.,the player is immediately disqualified from further play,0.0772998332977294,18.42021894454956,0.8710644841194153,0.5333333333333333,0.5333333333333333,What occurs when a player in association football is shown a red penalty card?
379, Move up.,to rise,0.0988857746124267,14.770065069198608,0.3641508817672729,0.0,0.0,Moving the helve forward causes the cab to do what?
380, LED,LED,0.1130566596984863,14.418503999710085,0.9999999403953552,1.0,1.0,Modern elevator position or floor indicaters often use what type of bulbs?
381, The counterweight.,cables are attached to a hitch plate on top of the cab,0.2660059928894043,14.957110166549684,0.0746790990233421,0.1428571428571428,0.1428571428571428,What reduces the amount of force needed to propel the cab?
382, The MG set.,MG set,0.0819249153137207,14.874064922332764,0.923795759677887,0.8,0.8,"Generally, what powered the relay contoller?"
383, DigiGage,DigiGage,0.2639844417572021,14.863924980163574,1.0000001192092896,1.0,1.0,What Israeli company uses motion sensors to display information on a screen embedded in the wall of the cabs?
384, The purpose of the top secret ICBM committee was to decide on the feasibility of building an ICBM large enough to carry a thermonuclear weapon.,decide on the feasibility of building an ICBM large enough to carry a thermonuclear weapon,0.0769309997558593,19.82630920410156,0.8040064573287964,0.7499999999999999,0.7499999999999999,What was the purpose of top secret ICBM committee?
385," The handle was considered a ""dead man switch"" because if the operator let go of the handle, it would return to its upright position, causing the elevator cab to stop.","if the operator let go of the handle, it would return to its upright position, causing the elevator cab to stop",0.0880525112152099,20.544608116149902,0.7752307057380676,0.8235294117647058,0.8235294117647058,"Why was the handle considered a ""dead man switch""?"
386," A pair of alternatives are semantically determinate, while each of its members are necessarily indeterminate.",illustrated by a simple example,0.0759789943695068,17.81008791923523,0.2051400542259216,0.1,0.1,How can quantum disjuction be illustrated?
387," He suggested using more powerful shaped charges and less fissionable material to increase the speed of ""assembly"".",using a fission bomb to compress fusion fuel to initiate nuclear fusion,0.0719056129455566,18.010201692581177,0.4156423807144165,0.2068965517241379,0.2068965517241379,What improvement did von Neumann see in the nuclear weaponry?
388, Garrett Birkhoff,Garrett Birkhoff,0.0704727172851562,14.942675590515137,1.0000001192092896,1.0,1.0,With whom did von Neuman work on a paper in 1936 that introduce quantum logic?
389, Coal mines.,moving goods in bulk in mines and factories,0.0942301750183105,14.764303922653198,0.4945109188556671,0.2,0.2,What were elevators originally built for?
390, The action that initiates the activation of an elevator is pressing the call button.,"a key switch on the car operating panel usually labeled 'Inspection', 'Car Top', 'Access Enable' or 'HWENAB",0.0806868076324462,17.070894956588745,0.3212562203407287,0.064516129032258,0.064516129032258,What action initiates it's activation?
391," Father Anselm Strittmatter, O.S.B.",Father Strittmatter,0.261080265045166,16.34268617630005,0.7784910798072815,0.5,0.5,Who administered the last sacrament to von Neumann?
392, Mao Zedong,Mao Zedong,0.0853621959686279,14.947790622711182,1.0,1.0,1.0,Who was the Party leader of the Communist Party of China when it took power?
393, Königsberg,Congress of Königsberg,0.0728821754455566,14.877763986587524,0.7483048439025879,0.6666666666666666,0.6666666666666666,Where was Godel's statement about axiomatic system made in 1930?
394," Hydraulic cranes employed Pascal's law by using a water pump to supply a variable level of water pressure to a plunger encased inside a vertical cylinder, allowing the level of the platform to be raised and lowered.",they provided a much greater force,0.0704107284545898,21.731940746307373,0.2126615941524505,0.0454545454545454,0.0454545454545454,In what manner did hydraulic cranes employ Pascal's law? 
395, Oskar Morgenstern believed that John von Neumann was completely agnostic.,"always believed him to be ""completely agnostic.""",0.0706546306610107,17.441974878311157,0.6416922807693481,0.3529411764705882,0.3529411764705882,What did Oskar Morgenstern feel about von Neumann's beliefs?
396, 1920s,1920s,0.0758602619171142,14.967610120773315,1.0000001192092896,1.0,1.0,"What decade is considered the ""golden age"" of women's football?"
397, 906–1279,906–1279,0.0723319053649902,15.061138391494753,1.0,1.0,1.0,During what years did the Song dynasty occur?
398, Charlemagne,Emperor Charlemagne,0.082902193069458,14.772950649261476,0.9226769804954528,0.6666666666666666,0.6666666666666666,Which European emperor painted their palace red?
399," July 17, 1791.","July 17, 1791",0.2619273662567138,15.598920822143556,0.9920657873153688,1.0,1.0,On what date did the Garde Nationale kill as many as fifty people on Champs de Mars?
400, Ebullism,ebullism,0.0828406810760498,14.77005386352539,1.0,1.0,1.0,What is the forming of gas bubbles in body fluids at a lowered pressure called?
401, Theo,Theo,0.0711457729339599,14.35123348236084,1.0,1.0,1.0,What was the name of vincent van Gogh's brother?
402, Chemical engineering.,chemical engineer,0.0774867534637451,14.798691511154177,0.9020625948905944,1.0,1.0,What career path was decided upon for Von Neuman?
403, Gravitational field.,tidal forces and gravitational waves,0.0715363025665283,15.133825302124023,0.4537532329559326,0.2857142857142857,0.2857142857142857,what produces curvature in a vacuum?
404," Vacuum fluctuations are temporary and random changes in the energy of a vacuum, predicted by quantum mechanics.",virtual particles that hop into and out of existence,0.0848686695098877,17.65608501434326,0.4015521109104156,0.1538461538461538,0.1538461538461538,what is  vacuum fluctuation?
405, The 14th century.,14th century,0.2618427276611328,15.23997974395752,0.957055687904358,0.8,0.8,When did Bantu immigrate to Namibia?
406, 2007,2007,0.080026626586914,14.75421977043152,1.0000001192092896,1.0,1.0,When was 'The Grand Concourse' published?
407," A name written: ""Babylon the Great, the Mother of Harlots and of all the abominations of the earth"".",a name,0.0783584117889404,19.07069301605225,0.3157352805137634,0.1999999999999999,0.1999999999999999,What was on the forehead of the woman on the scarlet horned beast?
408," February 8, 1957","February 8, 1957",0.0785768032073974,15.440800428390505,1.0,1.0,1.0,When did John Von Neuman die?
409," The first self-replicating computer program is also known as the ""von Neumann machine"".",computer virus,0.1195580959320068,17.646267890930176,0.1971520483493805,0.125,0.125,What is another name for the first self reproducing computer program?
410, The Computer and the Brain,The Computer and the Brain,0.0685253143310546,15.136996030807495,1.0,1.0,1.0,What is the name of Von Neumann's last work?
411, The elevator goes to the next floor.,the elevator will go to the fire-recall floor,0.0846354961395263,15.653628587722778,0.6793331503868103,0.6250000000000001,0.6250000000000001,Where does the elevator go from there?
412," Most elevators before 1939 were powered by steam, water hydraulic pistons, or hand operation.",by elevator operators using a rheostat connected to the motor,0.0839660167694091,17.870048999786377,0.4984323382377624,0.25,0.1666666666666666,How were most elevators built before 1939 powered? 
413, A Resistance Temperature Detector (RTD) is used to measure the temperature of a heated filament in a Thermal Conductivity gauge.,to measure the temperature of the filament,0.2799787521362304,18.761544704437256,0.653049111366272,0.4444444444444444,0.4444444444444444,What is a RTD used for on a Thermal Conductivity gauge?
414, 80 million,eighty million members,0.074852705001831,14.762379884719849,0.6593048572540283,0.4,0.4,How many members does the contemporary Communist Part of China have?
415, 20th century,20th,0.1141698360443115,14.853708744049072,0.6109645366668701,0.6666666666666666,0.6666666666666666,During which century did Matisse work?
416, The blood of the martyrs of Jesus.,the blood of the martyrs of Jesus,0.067284345626831,15.832462549209597,0.9558910727500916,1.0,1.0,"Outside of the blood of the saints, on what did the woman on the scarlet horned beast become drunken?"
417, The purpose of the Phase-two mode is to allow firefighters to move the elevator to a desired floor to rescue people from a burning building.,This mode was created for firefighters so that they may rescue people from a burning building,0.0926992893218994,19.07980871200561,0.6049004793167114,0.380952380952381,0.380952380952381,What is the purpose of the Phase-two mode?
418, 15,15,0.0925092697143554,14.51058292388916,1.0,1.0,1.0,How many cornerstones of this new way of thinking or religion were presented>
419, Electron microscopes and vacuum tubes.,electron microscopes and vacuum tubes,0.2755558490753174,15.429039478302002,0.980742335319519,1.0,1.0,What are two things made possible by the electrical properties of vacuum?
420, Chemical inertness,chemical inertness,0.1032705307006836,14.783872365951538,1.0000001192092896,1.0,1.0,What is produced by a vacuum and used in electron beam welding and vacuum frying?
421, Aether.,aether,0.0725083351135253,14.740880966186523,0.9696049690246582,1.0,1.0,What was originally believed the heavens were filled with?
422," They have control panels, floor indicators, and direction lanterns.","calling, door control, floor selection",0.0857014656066894,16.59485960006714,0.4401164948940277,0.2857142857142857,0.2857142857142857,What features do they have that mimic passenger elevators?
423, Enhanced.,strengthened,0.2668430805206299,14.607344150543211,0.4574775695800781,0.0,0.0,Placing red and green next to each other causes their color to be what?
424, A written notice stating that the use by passengers is prohibited.,a written notice in the car that the use by passengers is prohibited,0.0647976398468017,16.37356472015381,0.9060779213905334,0.8333333333333333,0.8333333333333333,What type of notice is required to be visible in most freight elevators?
425, Rope tension equalization may be a limitation on the system.,the system is subject to gaming,0.0784592628479003,16.360471725463867,0.162229835987091,0.25,0.25,What is one example of a limitation on the system? 
426, Louis Philippe,Louis Philippe,0.0885388851165771,14.61699080467224,1.0,1.0,1.0,The French Revolution resulted in the fall of which monarch?
427," Steam and water hydraulic pistons, or by hand.",steam and water hydraulic pistons or by hand,0.1067214012145996,16.214224576950073,0.9354768991470336,1.0,1.0,"Elevator drive mechanisms have, in the past been, powered by what?"
428, Adolf Hitler,Hitler's personal design,0.0715739727020263,14.574293851852415,0.5904333591461182,0.3333333333333333,0.3333333333333333,Whose design was the Nazi flag?
429, Aether was originally thought to be a ubiquitous terrestrial and celestial medium through which light propagated.,rigid indestructible material,0.1009097099304199,17.37312412261963,0.0719774663448333,0.0,0.0,What was ether originally thought to be made of?
430, 1938,October 1938,0.0887839794158935,14.750592708587646,0.8639378547668457,0.6666666666666666,0.6666666666666666,When did Von Neumann get married for a second time?
431, The colors in the Rothko murals turned light blue.,ruined and had to be taken down,0.2642407417297363,16.325369596481323,0.0769127905368805,0.0,0.0,What was the result of the change in color in the Rothko Passion of the Christ murals?
432, A partial vacuum of about 10 Pa (0.1 Torr).,partial vacuum of about 10 Pa (0.1 Torr).,0.070969820022583,16.917617082595825,0.9824151992797852,0.9473684210526316,0.9473684210526316,What was the vacuum created by the mercury displacement pump?
433, The illusion of the room stretching.,the illusion of the room stretching,0.1026968955993652,15.433759212493896,0.9826119542121888,1.0,1.0,What is the illusion given by these effects?
434, Ivory painter's palette,ivory painter's palette,0.0704889297485351,14.924159526824951,1.0,1.0,1.0,What type of palette was found in Tutankhamun's tomb?
435, To detect a minute drag on the Earth's orbit.,"""While the interstellar absorbing medium may be simply the ether, [it] is characteris",0.2765901088714599,16.195858240127563,0.173292875289917,0.0869565217391304,0.0869565217391304,Why were experiments done on luminiferous aether in the 19 Century?
436, Anthocyanin pigments.,anthocyanin pigments,0.0818045139312744,15.50873875617981,0.9841102957725524,1.0,1.0,What is created in fall when phosphates retreat to the stems of plants?
437, Quantum Chromodynamics (QCD),"vacuum of quantum chromodynamics,",0.0754802227020263,15.498850345611572,0.7090179920196533,0.5714285714285715,0.5714285714285715,What is a QCD?
438, Madder,carmine,0.0661201477050781,14.53159523010254,0.3503992557525635,0.0,0.0,What other pigment was Turkey red compared to?
439, The Communist Party of China.,the Communist Party of China,0.2599976062774658,15.32956886291504,0.977904736995697,1.0,1.0,Which group gained power in China in 1949?
440, 1939,1939,0.0824277400970459,14.722187757492064,1.0,1.0,1.0,When did World War II start?
441," The firefighter must turn the phase-two key switch located on the Central Operating Panel (COP) to the ""on"" position.",manually pushes and holds the door close button,0.0928030014038086,18.896222352981567,0.186794176697731,0.0714285714285714,0.0714285714285714,What actions must a firefighter take to activate Phase-two mode?
442, Georg Cantor's definition.,Georg Cantor,0.0715117454528808,15.301127195358276,0.8185791969299316,0.6666666666666666,0.6666666666666666,Von Neumann's modern definition of ordinal numbers superseded whose definition?
443, Mathematical Foundations of Quantum Mechanics,Mathematical Foundations of Quantum Mechanics,0.2622067928314209,15.133617162704468,0.9999999403953552,1.0,1.0,What paper did von Neumann produce in 1932?
444," ""Top of the Rock""","""Top of the Rock""",0.0897862911224365,15.3248450756073,1.0000001192092896,1.0,1.0,"What are the 67th, 69th, and 70th floors of the GE Building at Rockerfeller Center nicknamed?"
445," Alamogordo Army Airfield, New Mexico.","Alamogordo Army Airfield,",0.0791456699371337,15.991708278656006,0.9044888019561768,0.7499999999999999,0.7499999999999999,Where did the first atomic blast test take place?
446, danger and warning.,danger and warning,0.0901377201080322,14.97061324119568,0.962573766708374,1.0,1.0,Red is the color of stoplights due to its universal affiliation with what?
447, air.,air's volume,0.2723400592803955,14.564401149749756,0.6275115013122559,0.5,0.5,what did Al-Farabi say expanded to fill available space
448, Hernán Cortés,Hernán Cortés,0.0957274436950683,14.944803714752195,0.9999999403953552,1.0,1.0,Which conquistador from Spain conquered the Aztec Empire?
449, a bar mounted between the counterweight railway lines.,a bar mounted between the counterweight railway lines,0.0886423587799072,16.043686628341675,0.991352379322052,1.0,1.0,What is the chain guided by in a compensation system that uses chains?
450, By expanding a small sealed cavity to create a pressure differential.,a mechanism expands a small sealed cavity,0.0949811935424804,16.390333890914917,0.732486367225647,0.6666666666666665,0.5555555555555556,How is a vacuum created inside of a manual water pump?
451," Red lake pigments were made by mixing organic dyes, made from insects or plants, with white chalk or alum.",mixing organic dyes,0.0796155929565429,18.41908478736877,0.532772421836853,0.2727272727272727,0.2727272727272727,How were pigments like red lake created?
452," No, it did not.","did not receive much peace or comfort from it, as he still remained terrified of death",0.0748443603515625,15.313182592391968,0.1710018515586853,0.3,0.2,Did the last sacrament ease von Neumann?
453, Hoistway,hoistway,0.0923938751220703,14.71400237083435,1.0,1.0,1.0,What is another name for an elevator shaft?
454, The fire-service key switch.,The elevator can now only be moved by the corresponding 'Access' key switches,0.0869626998901367,15.31613564491272,0.3934009969234466,0.3333333333333333,0.3333333333333333,"Once activatated, what is the only way to deactivate it?"
455," ""in vacuo""",in vacuo,0.2676951885223388,15.071888208389282,0.8851710557937622,1.0,1.0,What Latin term is used to describe an object in a vacuum?
456, The first example of continuous geometry was the projections of the hyperfinite type II factor.,projections of the hyperfinite type II factor,0.0732889175415039,17.265106678009033,0.4621904492378235,0.6363636363636364,0.6363636363636364,What was the first example of continuous geometry?
457, The purpose of the Inspection service is to provide access to the hoistway and car top for inspection and maintenance purposes by qualified elevator mechanics.,to provide access to the hoistway and car top for inspection and maintenance,0.0800006389617919,19.22174096107483,0.7952772378921509,0.6842105263157895,0.6842105263157895,What is the purpose of the Inspection service? 
458, The stem of the plant.,the stem of the plant,0.0735290050506591,15.316987991333008,0.9804452657699584,1.0,1.0,Where does phosphate within a leaf move in the fall?
459, Pázmány Péter University in Budapest.,Pázmány Péter University in Budapest,0.2870509624481201,16.025017499923706,0.9740645885467528,1.0,1.0,Where did Von Neumann study as a PHD candidate?
460, 488 Broadway in New York City.,488 Broadway in New York City,0.0716180801391601,15.669859886169434,0.988188087940216,1.0,1.0,Where was the first safety elevator installed?
461," Oil contamination, vibration, and preferential pumping of certain gases.","oil contamination, vibration",0.0666122436523437,16.59352946281433,0.7612032890319824,0.5,0.5,What are two other relevant characteristics of a pumping system along with final pressure?
462, 525 lbs.,up to 525 lbs,0.0769240856170654,14.965775966644289,0.8722413778305054,0.6666666666666666,0.6666666666666666,How much weight is permitted on a low capacity elevator?
463, Carmine,carmine,0.0876193046569824,14.525073766708374,1.0000001192092896,1.0,1.0,What other pigment was Turkey red compared to?
464, The conclusion that God could create a vacuum if he so wished.,God could create a vacuum if he so wished.,0.0799582004547119,16.561964511871338,0.8747245073318481,0.8571428571428571,0.8571428571428571,the 1277 Paris Condemnations led to what conclusion?
465, The Virgin Mary.,Virgin Mary,0.0919015407562255,14.950641870498655,0.9294611215591432,0.8,0.8,What Catholic devotion would Martin Luther write about after the 95 theses/
466, 1927,"1927,",0.0791642665863037,14.753845930099487,0.9789204597473145,1.0,1.0,What year was the uncertainty principle formed?
467, Mutual Assured Destruction.,mutual assured destruction,0.0708825588226318,15.080201864242554,0.9643659591674804,1.0,1.0,What was MAD?
468," The mean square ratio, also known as the Durbin-Watson statistic, has been applied to test the null hypothesis that the errors are serially independent against the alternative that they follow a stationary first-order autoregression in regression models.",Durbin–Watson statistic,0.0755817890167236,22.958868980407715,0.5923696756362915,0.1428571428571428,0.1428571428571428,How has mean square ratio been applied?
469, 16th century,16th,0.2722842693328857,14.962351322174072,0.5036187171936035,0.6666666666666666,0.6666666666666666,In what century did a new kind of red pigment arrive in Europe from the Aztec Empire?
470, Holidays or special occasions.,holidays,0.085468053817749,15.063531637191772,0.7706910371780396,0.4,0.4,On what occasion would townspeople wear red?
471, Theory of Games and Economic Behavior,Theory of Games and Economic Behavior,0.0814888477325439,15.288657188415527,1.0,1.0,1.0,What von Neumann work was published in 1944?
472, Counterweights and balances.,Counterweights and balances,0.0798232555389404,15.121030569076538,0.960380494594574,1.0,1.0,"besides water pressure, what else was used to increase the lifting power?"
473, Anton Freissler,Anton Freissler,0.0829982757568359,14.95027208328247,1.0,1.0,1.0,Who ultilized von Siemens ideas to build a succesful business?
474, from the bottom up in an ordered succession of steps.,from the bottom up in an ordered succession of steps,0.0735919475555419,16.24738645553589,0.9553200006484984,1.0,1.0,Zermelo and Fraenkel's axiom of foundation established that every set be constructed how?
475, Eumelanin.,eumelanin,0.2785146236419678,15.147361278533936,0.981220006942749,1.0,1.0,Aside from pheomelanin what color pigment contributes to red hair?
476," Fixed-point theorems, linear inequalities, complementary slackness, and saddlepoint duality.","fixed-point theorems, linear inequalities, complementary slackness, and saddlepoint duality",0.0795297622680664,17.688386917114258,0.9961376786231996,1.0,1.0,What ideas were utilized in von Neumann's ecocomic model?
