idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question
330," Child creuseurs are children who dig ore by hand in mines, often in hazardous conditions, in countries such as the Democratic Republic of Congo.","they dig the ore by hand, carry sacks of ores on their backs",0.0474185943603515,13.49233055114746,0.5574044585227966,0.3243243243243243,0.2702702702702703,What are child creuseurs?
331, Uzbekistan,Bangladesh,0.0471761226654052,9.815903902053831,0.4968281090259552,0.0,0.0,What country does he argue needs child labor to survive?
332, The Army team.,the Army team,0.0482764244079589,10.101267099380491,0.9785269498825072,1.0,1.0,"Against which opponent did Knute Rockne tell his team to ""win one for the Gipper?"""
333," Joseph LaFortune, an oil executive from Tulsa, Oklahoma.",Joseph LaFortune,0.0468089580535888,11.289101123809814,0.7400252223014832,0.4,0.4,After which individual was the LaFortune Center Notre Dame named?
334, 2010,2010,0.0466353893280029,9.916377305984495,1.0,1.0,1.0,When was Liberia was granted observer status with the world trade organization>
335, flat surface.,flat,0.2319445610046386,9.9735004901886,0.7736272811889648,0.6666666666666666,0.6666666666666666,"According to Clark's argument, water in a bucket, hung from a rope and spun, will begin with kind of surface?"
336, In absolute space.,absolute space,0.0474200248718261,10.08824110031128,0.7543938159942627,0.8,0.8,Where are Leibniz's universes situated?
337," The working conditions for children employed at home were described as low wages, long hours, child labor, unhealthy and insanitary working conditions.",unhealthy and insanitary,0.0487964153289794,13.216017723083496,0.2832575440406799,0.24,0.24,What were the working conditions described as for the children employed at home?
338, 250-304 million.,virtually all,0.0465481281280517,10.345782041549684,0.3602922558784485,0.0,0.0,How many battles of the army of Northern Virginia did confederate troops from north Carolina fight in?
339, Coordinating units of length with certain physical objects.,separated objects,0.0465807914733886,11.029472827911375,0.3780891895294189,0.2,0.2,The second feature of Coordinative definition involves what?
340, 1986,1986,0.0466415882110595,9.945067405700684,1.0000001192092896,1.0,1.0,When were the mosaics in the Church of St Stephen re-discovered?
341," The BBC exposed child labor in various industries, including the cocoa industry, the mining industry, and the garment industry, among others.",the violent side of the child labour industry,0.0471889972686767,13.074512004852297,0.649746298789978,0.2758620689655172,0.2068965517241379,What else did the BBC expose?
342, Formulations.,single formulation,0.0466976165771484,9.94451141357422,0.7844671010971069,0.6666666666666666,0.6666666666666666,What are not pair with transformations in the theory of relativity?
343, Jim Wetherbee,Jim Wetherbee,0.2238304615020752,10.07252025604248,1.0,1.0,1.0,Which notable astronaut is known to have attended Notre Dame?
344, Statistical mechanics.,statistical mechanics,0.0468189716339111,9.929801940917969,0.9659913778305054,1.0,1.0,What are superior to classical thermodynamics?
345, Yes.,many parents developed a change of opinion,0.0466971397399902,9.822381734848022,0.065253272652626,0.0,0.0,Was illiteracy a factor in changing the minds of parents of child labourers?
346," Children are often able to find ways to combine their work with play, even in intensive and enforced work situations.",children often find ways to combine their work with play,0.0472571849822998,12.524862051010132,0.9061262607574464,0.6666666666666666,0.6666666666666666,What are children able to do during intense work situations?
347, It helped to reduce the number of children working illegally in Brazil.,helped to reduce the exploitation of children,0.0471208095550537,11.2956862449646,0.5669718980789185,0.631578947368421,0.631578947368421,What did it help do to?
348, The 1940s.,the 1940s,0.0466790199279785,10.348237037658691,0.9777501225471495,1.0,1.0,During what decade was the Lodhi colony built?
349, Bus stations.,bus stations,0.2301914691925048,9.942795276641846,0.9727157354354858,1.0,1.0,Where were begging children often targeted for being sold into slavery?
350, An estimated 5 million children are working in the agricultural sector in Africa.,estimated five million,0.0466361045837402,11.591476678848268,0.4648829698562622,0.25,0.25,How many children in Africa are working in the arigucultural sector?
351, The Theodore M. Hesburgh Library.,Theodore Hesburgh Library,0.0469424724578857,10.739904642105104,0.9463008642196656,0.7499999999999999,0.7499999999999999,Which library was built at Notre Dame in 1963?
352, The Hall of Liberal Arts.,Hall of Liberal Arts,0.0467081069946289,10.292021036148071,0.9733696579933168,0.888888888888889,0.888888888888889,What is O'Shaughnessy Hall of Notre Dame formerly known as?
353," Yes, ending child labour has a significant global value as it promotes education, improves health, and reduces poverty.",there are moral and economic reasons that justify a blanket ban on labour,0.0465588569641113,12.539966821670532,0.4747677743434906,0.1935483870967742,0.064516129032258,Does ending child labour have a global value?
354, Mach argued that the water experiment in an otherwise empty universe would remain flat.,would remain flat,0.0466935634613037,11.613858699798584,0.4315045475959778,0.3529411764705882,0.3529411764705882,What did Mach argue about the water experiment in an otherwise empty universe?
355, Almost 4 million books.,almost 4 million,0.0470683574676513,10.348333358764648,0.5939430594444275,0.8571428571428571,0.8571428571428571,How many books are housed at the Theodore Hesburgh Library?
356, The only way Leibniz's example would be possible is if such a thing as absolute space exists.,absolute space exists,0.0467863082885742,12.543873071670532,0.611048698425293,0.2857142857142857,0.2857142857142857,What is the only way Leibniz's example would be possible?
357, Lobund Institute,The Lobund Institute,0.2235949039459228,9.954143285751345,0.9835742712020874,0.8,0.8,Work on a germ-free-life ended up in the creation of which Notre Dame institute?
358, objects.,objects,0.0467493534088134,9.8140766620636,0.9348362684249878,1.0,1.0,Leibniz describes space as existing only as a relation between what?
359, 1854-1855 academic year.,1854,0.0467197895050048,10.759082555770874,0.7734520435333252,0.4,0.4,When did the British try to redo the Treaty of Nanjing?
360, $350 million.,$350 million,0.0466797351837158,10.101336479187012,0.9645763635635376,1.0,1.0,What was the cost of the Philip Morris R&D facility opened at the Virginia BioTechnology Research Park?
361, The College of Arts and Letters was established as the university's first college in 1842.,The College of Arts and Letters,0.0466902256011962,12.108087539672852,0.6626265048980713,0.5454545454545454,0.5454545454545454,What was Notre Dame's first college?
362, The Snite Museum of Art.,Snite Museum of Art,0.0566687583923339,10.480847358703612,0.98227721452713,0.888888888888889,0.888888888888889,Which art museum does Notre Dame administer?
363, Decreased.,child labour began to decline,0.2327096462249755,9.973454475402832,0.2642197012901306,0.0,0.0,In the 19th century was there an increase or decreased need to child labour?
364, 1924,1924,0.0468344688415527,9.937275886535645,1.000000238418579,1.0,1.0,The Quarter Century Club began in this year.
365," Work is a natural process of child development, contributing to their well-being, providing income, and helping them grow into productive adults.",Work,0.0783476829528808,13.095033168792725,0.4353146553039551,0.0869565217391304,0.0869565217391304,What is an escape for the young that live in poverty?
366, St. Augustine,St. Augustine,0.0467097759246826,9.930532217025757,1.0,1.0,1.0,Which christian philosopher ruminated on time?
367, The College of Commerce.,College of Commerce,0.0520062446594238,10.225168228149414,0.9585370421409608,0.8571428571428571,0.8571428571428571,Which college did Notre Dame add in 1921?
368, 1928,1928,0.0467026233673095,9.955780744552612,1.0,1.0,1.0,When was the National Museum founded?
369, The Notre Dame Leprechaun is the mascot of the athletic teams.,Leprechaun,0.0465695858001709,11.582215070724487,0.5777124166488647,0.1666666666666666,0.1666666666666666,What type of mascot do the Notre Dame sport teams have?
370, Temporal direction.,temporal,0.0466618537902832,10.07642412185669,0.755476713180542,0.6666666666666666,0.6666666666666666,Asymmetry is attributable to a relation of what kind of direction?
371," The Worst Forms Convention 182 (C182) prohibits the worst forms of child labour, including slavery, slavery-like practices, child trafficking, debt bondage, forced labour, forced recruitment of children into armed conflict, child prostitution, child pornography, child labour in illicit activities, and hazardous work.",all forms of slavery,0.0470552444458007,17.440885305404663,0.4786890745162964,0.1276595744680851,0.1276595744680851,What types of child labour does this prohibit?
372, Twice a year.,twice,0.046694278717041,10.072824001312256,0.6745921969413757,0.5,0.5,How many times did Nagumo change orders for arming his aircraft?
373, each other.,each other,0.2256445884704589,9.970364809036257,0.9192423820495604,1.0,1.0,"The A-Series orders events according to their being in the past, present or future and in comparison to what else?"
374, 2014,2014,0.0463106632232666,9.955787181854248,1.0,1.0,1.0,When did the number of boarding bridges at Brasilia's airport nearly double?
375, The primary reason for India children being employed was that they could be recruited for less pay and had more endurance to utilize in factory environments.,lack knowledge of their basic rights,0.046177864074707,13.231750249862673,0.2132593095302581,0.0,0.0,What was the primary reason for India children being employed?
376," The act prohibited hiring children younger than the age of 14, and from working in hazardous conditions.",legally limited the minimum age for when children could start work at the age of 14,0.0462877750396728,12.261913061141968,0.735028862953186,0.4242424242424242,0.3636363636363636,What did this act due?
377, Father Julius Nieuwland.,Father Julius Nieuwland,0.0462758541107177,10.499921321868896,0.985480546951294,1.0,1.0,Which individual worked on projects at Notre Dame that eventually created neoprene?
378, 1873,1873,0.0462226867675781,9.941892385482788,0.9999999403953552,1.0,1.0,When were the first Mounties created?
379, Scholastic and classical emphasis.,scholastic and classical,0.046229600906372,10.453009128570557,0.86739581823349,0.8571428571428571,0.8571428571428571,What type of education was pushed at Notre Dame before its embracing of national standards?
380," 18th overall among ""national universities"" in the United States.",18th overall,0.0462903976440429,11.476057767868042,0.648006021976471,0.3636363636363636,0.3636363636363636,Where did U.S. News & World Report rank Notre Dame in its 2015-2016 university rankings?
381," No, they were paid by the piece.",paid by the piece,0.0463404655456543,10.737783193588257,0.7195786833763123,0.7272727272727273,0.7272727272727273,Were the boys in glass making industry paid by the hour?
382, Gold is the second largest earner of Mali's export revenue.,primary and sometimes the only source of income,0.0462732315063476,11.293928384780884,0.3744887411594391,0.2105263157894737,0.2105263157894737,What is the gold production income of poor families in Mali?
383, Textile mills.,cotton textiles,0.0473890304565429,10.051860570907593,0.6973193883895874,0.5,0.5,What type of factories saw an increased need for child labour?
384," The text appears to be a comprehensive information dump about the University of Notre Dame, its history, academics, research, and extracurricular activities.",progressively eliminate child labour,0.046858787536621,13.625521898269652,-0.029554396867752,0.0,0.0,What is the aim of this?
385, 1847,1847,0.2944550514221191,9.956058025360107,1.0000001192092896,1.0,1.0,When had Edmund Chojecki translated portions of the Saragossa Manuscript into Polish from French?
386, French Revival style.,French Revival,0.0462186336517334,10.244575262069702,0.9063152074813844,0.8,0.8,In which architectural style is the Basilica of the Sacred Heart at Notre Dame made?
387, The Science Department.,the Science Department,0.0463616847991943,10.049706220626833,0.9855521321296692,1.0,1.0,What program did John Augustine Zahm come to co-direct at Nore Dame?
388," At Verdingkinder auctions, children were handed over to the farmer asking the least amount of money from the authorities, securing cheap labor for the farm and relieving the authority from the financial burden of looking after the children.",children were handed over to the farmer asking the least amount of money,0.046213150024414,15.66356611251831,0.8248046040534973,0.5098039215686275,0.5098039215686275,What happened at Verdingkinder auctions?
389, Chinese companies.,Congo,0.0461506843566894,9.91315221786499,0.2223131656646728,0.0,0.0,Who was the supplier of copper and cobalt to China?
390," 80,795","80,795",0.0462739467620849,10.090498685836792,1.0,1.0,1.0,How many seats are in Notre Dame Stadium?
391, Mike Brey,Mike Brey,0.0739655494689941,9.93622612953186,1.0000001192092896,1.0,1.0,Who was the Notre Dame men's basketball coach in 2014?
392, 4 years old.,four,0.0462820529937744,10.222839832305908,0.5084266066551208,0.0,0.0,In how many directions does the Buddha of Swayambhu look?
393, The Laetare Medal.,Laetare Medal,0.0467967987060546,10.344028234481812,0.9721843004226683,0.8,0.8,Irvin Abell was given what award by Notre Dame?
394, Dean of Arts and Letters.,Dean of Arts and Letters,0.0464363098144531,10.356475591659546,0.9759000539779664,1.0,1.0,Which role did Charles Sheedy have at Notre Dame?
395, The university's academic profile ranks among the top 10 to 15 in the nation for national research universities.,the top 10 to 15 in the nation,0.0525829792022705,12.541203022003174,0.6270674467086792,0.5925925925925926,0.5925925925925926,Where does Notre Dame rank in terms of academic profile among research universities in the US?
396, 1842,1842,0.0463194847106933,9.914431095123293,1.0000001192092896,1.0,1.0,When did the Qing surrender to the British?
397," The speed of light is 299,792,458 meters per second.",the same,0.0462563037872314,11.582388639450071,0.0512096397578716,0.1538461538461538,0.1538461538461538,Are essential properties of an antenna changed based on what fungtion they are performing
398, 2005,2005,0.0461680889129638,9.933839559555054,1.0,1.0,1.0,When was this type of hunting introduced?
399, Pat O'Brien,Pat O'Brien,0.2274494171142578,9.9543776512146,1.0000001192092896,1.0,1.0,"Which person portrayed Knute Rockne in the 1940 movie ""Knute Rockne?"""
400, The University of Notre Dame has a Global Gateway in Beijing.,Global Gateways,0.0493552684783935,11.1816668510437,0.5437047481536865,0.3076923076923077,0.3076923076923077,"Notre Dame has a center in Beijing, what is it referred to as?"
401, $215 million,$215 million,0.0463488101959228,9.928410768508911,1.0000001192092896,1.0,1.0,How much is Eddy Street Commons at Notre Dame expected to cost?
402, Ohio State University.,Ohio State University,0.0464341640472412,10.038357019424438,0.979828119277954,1.0,1.0,What university is Notre Dame tied with in terms of most Heisman Trophy winners?
403, Late 20th century.,20th century,0.0462934970855712,10.356135606765749,0.8963398337364197,0.8,0.8,In what century was the horrific wars?
404, 5,five,0.0469427108764648,9.800543546676636,0.9229784607887268,0.0,0.0,How many sectors make up the Kathmandu metropolitan area?
405, 5-14 years old.,5–14,0.0462992191314697,10.51232385635376,0.3872674107551574,0.6666666666666666,0.6666666666666666,What was the age range of colonial child workers?
406," Yes, in some cases, children were able to take on apprenticeships, such as in the case of the Amish community in the United States, where children were allowed to work with their families after passing the 8th grade.",Some children undertook work as apprentices to respectable trades,0.0462052822113037,15.938241958618164,0.6793897151947021,0.2127659574468085,0.1702127659574468,Were children able to take on apprenticeships?
407, The First Year of Studies program.,The First Year of Studies program,0.0462596416473388,10.46098017692566,0.9814926385879515,1.0,1.0,What was created at Notre Dame in 1962 to assist first year students?
408," Adults, such as parents, family members, and experienced workers, taught the skills needed for the children to work.",competent adults,0.0461997985839843,12.665853500366213,0.5655072927474976,0.0999999999999999,0.0999999999999999,Who taught the skills needed for the children to work?
409, Ancient Hindu cosmology.,ancient Hindu cosmology,0.0466306209564209,10.221738576889038,0.985590398311615,1.0,1.0,What do the Vedas describe?
410, The movement of things.,the knowledge of the movement of things,0.0462763309478759,10.20978546142578,0.8615806102752686,0.7272727272727273,0.7272727272727273,What did Augustine say that the knowledge of time depended on?
411," 15,000","15,000",0.2263770103454589,10.089973211288452,1.0,1.0,1.0,How many species of animals were recorded in Egypt?
412, Coordinating units of length with certain physical objects.,coordinating units of length with certain physical objects,0.0464603900909423,11.0310697555542,0.986580491065979,1.0,1.0,The first feature of Coordinative definition involves what?
413, Between 10 and 14 years old.,between the ages of ten and fourteen,0.0463173389434814,10.746146202087402,0.639118492603302,0.3076923076923076,0.3076923076923076,What was the age of the majority of child workers in Britain?
414, Vice President of Student Affairs,Vice President of Student Affairs,0.0461094379425048,10.213783025741575,1.0,1.0,1.0,What title did Thomas Blantz have at Notre Dame?
415, David Lewis.,David Lewis,0.046299934387207,9.929677963256836,0.97678804397583,1.0,1.0,Who is an example of a perdurantist?
416, $9 million,$9 million,0.0463719367980957,9.97438383102417,1.0,1.0,1.0,What was the size of the Notre Dame endowment when Theodore Hesburgh became president?
417, 1988,1998,0.0462338924407959,9.938830137252808,0.7772940397262573,0.0,0.0,When did Stein win a Pulitzer?
418, 2008,2008,0.0463016033172607,9.938119649887083,1.0,1.0,1.0,When was 'The World In Grey' published?
419," The Rev. John J. Cavanaugh, C.S.C.","Rev. John J. Cavanaugh, C.S.C.",0.0467529296875,11.313311576843262,0.9906187057495116,0.9333333333333332,0.9333333333333332,Which president did Notre Dame have in 1947?
420," May 17, 1879.",17th of May,0.0463123321533203,10.674010038375854,0.4612968266010284,0.3333333333333333,0.3333333333333333,On what date was the rebuilding of The Main Building begun at Notre Dame after the fire that claimed the previous?
421, More than 500 professors.,500,0.0463409423828125,10.353402614593506,0.3777361810207367,0.4,0.4,Electric elevators can reach speeds up to 3 m/s or how many feet per minute?
422, 39.1%,39.1%,0.046354055404663,10.223193645477297,1.0000001192092896,1.0,1.0,What percentage of students at Notre Dame participated in the Early Action program?
423," In Africa, children often find their first jobs in agriculture, working on family farms, or in domestic service, such as helping with household chores or working as domestic servants.",home,0.046281099319458,14.172427892684937,0.2118056416511535,0.0,0.0,Where do African children find their first jobs?
424, 57,Fifty-seven,0.0463972091674804,9.808995485305786,0.5812785029411316,0.0,0.0,How many chapels are on the Notre Dame campus?
425, 1882,1882,0.2338778972625732,9.958567142486572,1.0000001192092896,1.0,1.0,What year did the White Stockings capture their third consecutive pennant?
426, 76 countries.,76,0.0477135181427001,10.104878187179564,0.5416515469551086,0.6666666666666666,0.6666666666666666,How many U.S. aircrews were lost?
427, Increases the curvature.,increases the curvature,0.0462734699249267,10.082136154174805,0.9533087611198424,1.0,1.0,What does the increase in the number of objects in the universe do to the curvature of the water?
428," ""Touchdown Jesus""",Touchdown Jesus,0.0462777614593505,10.247329711914062,0.8793244361877441,1.0,1.0,What is a common name to reference the mural created by Millard Sheets at Notre Dame?
429, Farms and agriculture.,agriculture,0.0460829734802246,10.095850229263306,0.8775205016136169,0.5,0.5,"Other than trade, what was the traditional basis of Kathmandu's economy?"
430, Compton Family Ice Arena,Compton Family Ice Arena,0.05009126663208,10.21694827079773,1.0,1.0,1.0,Which arena was constructed under Jenkins at Notre Dame?
431, The Congregation of Holy Cross (CSC) culture in the US benefits from this Act.,Amish,0.2280158996582031,12.122162103652954,0.1878422796726226,0.0,0.0,What culture in the US benefits from this Act?
432, The bucket argument.,Mach's Principle,0.0466768741607666,10.069890260696411,0.1368587464094162,0.0,0.0,The Mach argument is called what?
433, Africa,Africa,0.046281099319458,9.658770561218262,0.9999999403953552,1.0,1.0,What Continent did the biological Conservation state trophy hunting is of major importance to the conservation of?
434, National Collegiate Athletic Association,National Collegiate Athletic Association,0.0461626052856445,10.203829526901243,1.0,1.0,1.0,What does the acronym NCAA stand for?
435," 1,250","1,250",0.046473741531372,10.049588918685911,1.0000001192092896,1.0,1.0,How large is Notre Dame in acres?
436, 28,28,0.0461227893829345,9.760911226272585,1.0,1.0,1.0,How many types of trees are in Crotona Park?
437," They argue against a blanket ban on child labour, suggesting that it is a symptom of poverty and that laws may do more harm than good.",These will increase abuse of the children. In poor countries with very high incidence rates of child labour,0.226473331451416,13.351598978042604,0.6167113780975342,0.1363636363636363,0.0909090909090909,Do these scholars argue for or against ending child labour?
438, 93%,more than 93%,0.0462040901184082,9.94139575958252,0.9045916199684144,0.5,0.5,What percentage of Notre Dame students feel they are Christian?
439," African children working at home often help with domestic duties, agriculture, and family businesses, such as farming, animal care, and selling crops.",help their parents run the family farm,0.0495131015777587,13.356574773788452,0.4793722033500671,0.2068965517241379,0.2068965517241379,What do African children do primarily while working at home?
440," In Switzerland, children primarily went to work in agriculture, spinning mills, factories, and as chimney sweep children.",poor farmers who needed cheap labour,0.0463182926177978,12.539413928985596,0.4323801398277282,0.0,0.0,Where did the children go to work primarily in Switzerland?
441," Children were employed in various settings, including home-based manufacturing, factories, mines, agriculture, and domestic service industries.",mines,0.2240712642669677,12.72036075592041,0.0541922934353351,0.1111111111111111,0.1111111111111111,"Children were employed in the home, factories and were else in the 20th century?"
442, 62,the most,0.0463893413543701,9.827396154403688,0.2285762727260589,0.0,0.0,In terms of Notre Dame students in the College Football Hall of Fame the amount of students named is what ?
443, They were dismissed from their garment industry jobs in Bangladesh and many resorted to more hazardous or exploitative jobs.,"stone-crushing, street hustling, and prostitution""",0.049753189086914,12.542493343353271,0.1943625509738922,0.08,0.08,"What happened to the 50,000 children in the UNICEF study?"
444, 1925,1925,0.0467917919158935,9.964715480804443,1.0,1.0,1.0,When was the George Warren Brown School of Social Work founded?
445, Olympic gold medal.,Olympic gold,0.047121524810791,10.080349445343018,0.8895993232727051,0.8,0.8,Mariel Zagunis is notable for winning what?
446, An amendment to the Fair Labour Standards Act of 1938.,amendment to the Fair Labour Standards Act of 1938,0.0466358661651611,11.32360863685608,0.9737298488616944,0.9473684210526316,0.9473684210526316,What did the United States pass in 2004?
447, The Ku Klux Klan.,the Ku Klux Klan,0.0544478893280029,10.380420923233032,0.9759153127670288,1.0,1.0,Notre Dame students had a showdown in 1924 with which anti-catholic group?
448, $400 million,$400m,0.0467195510864257,9.955130577087402,0.8459641933441162,0.0,0.0,How much money was spent on enhancing Notre Dame Stadium under John Jenkins?
449, 1879,1879,0.224153995513916,9.91885495185852,1.0000001192092896,1.0,1.0,When was the case of Reynolds v. United States?
450, 5,five,0.0463728904724121,9.825857400894163,0.9229784607887268,0.0,0.0,How many sectors make up the Kathmandu metropolitan area?
451, Poverty,Poverty,0.0523960590362548,9.645961284637451,1.0000001192092896,1.0,1.0,What is a good indicator of the rate of infectious diarrhea?
452, Independently of the objects contained within it.,independently,0.0462336540222168,10.762799739837646,0.4449385702610016,0.25,0.25,"In Newton's system, how does the frame of reference exist between objects within it?"
453, The Buechner Prize for Preaching.,Buechner Prize for Preaching,0.046168565750122,10.773502826690674,0.9548255801200868,0.888888888888889,0.888888888888889,Which prize did Frederick Buechner create?
454, Agriculture.,agriculture,0.0461955070495605,9.819376707077026,0.9317466020584106,1.0,1.0,"Other than trade, what was the traditional basis of Kathmandu's economy?"
455, 29,29,0.051741600036621,9.813185691833496,1.0,1.0,1.0,How many 3 star Michelin restaurants were in France in 2015?
456," Financial changes in the economy, changes in technology, raised wages, and continuous regulations on factory legislation.","financial changes in the economy, changes in the development of technology, raised wages, and continuous regulations on factory legislation",0.0466787815093994,12.270726919174194,0.9685466885566713,0.9142857142857144,0.9142857142857144,What are the reasons that lead to a decline of child labour?
457," Yes, Lord Shaftesbury was an outspoken advocate for regulating child labour.",Lord Shaftesbury,0.0462162494659423,11.575808763504028,0.6115666627883911,0.3076923076923077,0.3076923076923077,During the 19th century was there any advocates for the working children?
458, The Congregation of Holy Cross.,Congregation of Holy Cross,0.046316385269165,10.49751877784729,0.966004490852356,0.888888888888889,0.888888888888889,Which congregation is in charge of the Old College at Notre Dame?
459, All differentiable transformations.,all differentiable transformations,0.0462698936462402,10.218265056610107,0.9665836095809937,1.0,1.0,The symmetry group of the general theory of relativity includes what?
460," all observers, regardless of the frame of reference that is used.",all observers,0.0462963581085205,11.3202543258667,0.7920581102371216,0.3076923076923077,0.3076923076923077,The principle of relativity holds that the rules of physics must be the same for who?
461, Tim Maudlin's suggestion.,Maudlin,0.0469367504119873,10.485568761825562,0.7226426601409912,0.4,0.4,Whose suggestion is difficult to assess in regards to the direction of time?
462, A perdurantist.,perdurantist,0.046119213104248,10.388769388198853,0.9178958535194396,0.6666666666666666,0.6666666666666666,Who holds for a thing to exist through time is for it to exist as a continuous reality?
463, The theology library is located on the first floor of Stanford Hall.,the first floor of Stanford Hall,0.0461835861206054,11.333620548248293,0.6074550747871399,0.6666666666666666,0.6666666666666666,Where is the theology library at Notre Dame?
464, Protestants.,the Protestant establishment,0.0460562705993652,9.902602910995483,0.7067790031433105,0.5,0.5,"Catholic people identified with Notre Dame, what religious group did people feel Yale represented?"
465," He commented on the difficulty of thinking about time, pointing out the inaccuracy of common speech.",the difficulty,0.2263033390045166,12.155551671981812,0.2415872067213058,0.2222222222222222,0.2222222222222222,"What did St. Augustine comment on in Book 11, regarding thinking about time?"
466, 950,950,0.0461466312408447,9.820944547653198,1.0,1.0,1.0,"What is the lowest level of sensitivity, in micrometers, for InGaAs?"
467, Hindu philosophy and ancient Indian cosmology.,Indian philosophy and Hindu philosophy,0.0463180541992187,10.625077962875366,0.8322105407714844,0.7272727272727272,0.3636363636363636,Which philosophies are the Vedas oriented with?
468, 1240,1240,0.046241283416748,9.966711044311523,0.9999999403953552,1.0,1.0,When does the building housing Ye Olde Salutation Inn date back to?
469, They want to provide quality education and ensure that children attend school instead of working.,universal primary school,0.0546603202819824,11.719734907150269,0.4043583869934082,0.1111111111111111,0.1111111111111111,What do they want to do with regards to schooling of young children?
470, St. Augustine,Augustine,0.0462663173675537,9.923357725143433,0.9006195068359375,0.6666666666666666,0.6666666666666666,Who presented the first philosophical argument for the reality of Creation? 
471, The rise of Hitler and other dictators in the 1930s.,The rise of Hitler and other dictators,0.0466566085815429,11.596081733703612,0.909683346748352,0.8235294117647058,0.8235294117647058,What caused many intellectual Catholics to leave europe in the 1930s?
472, Austin Carr holds the record for most points scored in a single game of the NCAA tournament with 61.,Austin Carr,0.0461657047271728,12.422791719436646,0.4870219826698303,0.1904761904761905,0.1904761904761905,Which Notre Dame men's basketball player has the record for more points in one game?
473, 1,one show,0.0461292266845703,9.8050537109375,0.4477751851081848,0.0,0.0,How many programs did NDtv feature in 2002?
474, The Minimum Age Convention (C138) and the Worst Forms of Child Labour Convention (C182) are two other international laws that deal with child labour.,Minimum Age Convention (C138),0.046166181564331,13.77404236793518,0.7030409574508667,0.2857142857142857,0.2857142857142857,What other international laws deal with child labour?
475, By definition.,by definition,0.0461580753326416,9.935068130493164,0.9394596815109252,1.0,1.0,Sameness of length must be set how?
476, The Atlantic Coast Conference (ACC).,the ACC,0.0462019443511962,10.484982013702393,0.7231187224388123,0.5714285714285715,0.5714285714285715,To what conference did the Fighting Irish go after the Big East?
477," They use them to sell and carry drugs, guns, and other illegal substances.","sell and carry drugs, guns, and other illegal substances",0.0477511882781982,11.716219186782835,0.697838544845581,0.8181818181818181,0.8181818181818181,What do drug cartels do with child workers?
478, The future.,the future,0.0462222099304199,9.918023824691772,0.935078740119934,1.0,1.0,What do we not have memories of?
479, China.,China,0.0461373329162597,9.808824300765991,0.945481538772583,1.0,1.0,Who was providing supplies to the Vietnamese communists fighting against France?
480, Yes.,exceptions include work by child artists,0.0463953018188476,9.801459550857544,0.039705567061901,0.0,0.0,Are child artists an exception to the laws with regards to child labour?
481, The Notre Dame marching band is the oldest university band in continuous existence in the United States.,oldest university band in continuous existence in the United States,0.0464670658111572,12.014394760131836,0.7766777276992798,0.7407407407407407,0.7407407407407407,What is notable about the Notre Dame marching band?
482, The Virgin Mary.,the Virgin Mary,0.0460951328277587,10.067880630493164,0.978309154510498,1.0,1.0,Who is a projecting Lady Chapel dedicated to?
483, The first feature of coordinative definition is motivated by the fact that we can never directly apprehend length.,we can never directly apprehend length,0.0461680889129638,12.391040086746216,0.5245468020439148,0.5,0.5,What is the first feature motivated by?
484, Poor employment opportunities for many parents led to sending their children to work on farms and in factories to help feed and support the family.,poor,0.0640404224395752,13.087214231491089,0.3540181219577789,0.0769230769230769,0.0769230769230769,What was the economic status of your typical plebeian in 287 BC?
485, Under Armour.,Under Armour,0.2245059013366699,9.96090030670166,0.9704756736755372,1.0,1.0,Who currently provides uniforms to Notre Dame sport teams?
486, The National Collegiate Athletic Association (NCAA) Division I.,NCAA Division I,0.0495376586914062,11.313191175460815,0.8745419383049011,0.5454545454545454,0.5454545454545454,Which athletic association are the student athletes at Notre Dame a part of?
487, 1958,1958,0.2225055694580078,9.96576476097107,1.0000001192092896,1.0,1.0,When did Brasilia's presidential residence open?
488, The National Child Labor Committee.,National Child Labor Committee,0.0464205741882324,10.306842803955078,0.9740747809410096,0.888888888888889,0.888888888888889,Where was photographer Lewis Hine employed?
489," 83,000 square feet.","83,000 square feet",0.0462169647216796,10.47541570663452,0.980160117149353,1.0,1.0,How large in square feet is the LaFortune Center at Notre Dame?
490, The University of Notre Dame.,Notre Dame,0.0463044643402099,10.369583368301392,0.8988402485847473,0.5714285714285715,0.5714285714285715,What university awarded Lee an honorary doctorate in 2006?
491," Yes, work done by Amish children is an exception to child labor laws in the United States.",work such as those by Amish children,0.0462667942047119,12.262420177459717,0.6493328809738159,0.3333333333333333,0.3333333333333333,Is work done by Amish children an exception?
492, 2,two,0.0461063385009765,9.819345712661743,0.8183472156524658,0.0,0.0,How many types are Nepali works of art typically divided into?
493, The Theodore M. Hesburgh Library.,President Emeritus of the University of Notre Dame,0.0499165058135986,10.769755125045776,0.2596667408943176,0.1538461538461538,0.1538461538461538,What is the title of Notre Dame's Theodore Hesburgh?
494, Master of Divinity (M.Div.),Master of Divinity,0.0462229251861572,10.628570795059204,0.8942543864250183,0.7499999999999999,0.7499999999999999,What type of degree is an M.Div.?
495, The Book of Optics (1021) by Ibn al-Haytham (Alhacen).,Book of Optics,0.0462174415588378,12.350062847137451,0.786169707775116,0.4615384615384615,0.4615384615384615,"Ibn al-Haytham wrote about his work around the year 1000, what was it?"
