idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
309, Commencement and convocation.,commencement and convocation,0.0564444065093994,5.271900415420532,0.9783157110214232,1.0,1.0,What are two events non-sports at which school songs are often heard?,1
310, Princeton University,Princeton University,0.0631244182586669,4.761245489120483,1.0,1.0,1.0,The  Institute of Advanced Study and which other university colluded together to get Feynman a position?,1
311," 6,000-8,000 years ago.","6,000–8,000 years ago",0.0447938442230224,5.621159791946411,0.9614259004592896,1.0,1.0,How long ago were grapes first cultivated?,1
312, Nixon,his successor Nixon,0.044849157333374,4.704207897186279,0.8068742752075195,0.5,0.5,Who followed in Johnson's footsteps in terms of ensuring equal opportunity?,1
313," The GI Bill, which was introduced after World War II, was a major cause of the increase in educational gap between white and black Americans.",Dwight D. Eisenhower's GI Bill,0.0635170936584472,7.220959901809692,0.4978843629360199,0.1290322580645161,0.1290322580645161,What was considered to be a major cause of the increase in educational gap?,1
314, Executive Order 11114.,11114,0.0546667575836181,5.161034107208252,0.4488388299942016,0.5,0.5,Which other Executive Order did the Civil Right's Act work closely with?,1
315, The goal of the Equal Employment Opportunity Commission (EEOC) was to end discrimination in the nation's workplace.,ending discrimination in the nation's workplace,0.0609059333801269,6.748164653778076,0.5772726535797119,0.56,0.56,What was the goal of the Equal Employment Opportunity C omission?,1
316, Contract cancellation and possible debarment from future government contracts.,contract cancellation,0.0450901985168457,5.729728221893311,0.7156083583831787,0.3636363636363636,0.3636363636363636,What was the immediate penalty for a federal contractor for not obeying the executive order?,0
317, Create an environment in which there is a culture of respect for individual differences and draw in talent and ideas from all segments of the population.,actively seek to promote an inclusive workplace,0.0451207160949707,7.13094425201416,0.3777297139167785,0.0606060606060606,0.0606060606060606,What has the concept of workplace diversity caused employers to do?,1
318, Reverse discrimination is a policy or practice in which members of a majority are discriminated against in favor of a historically disadvantaged group or minority.,a policy or practice in which members of a majority are discriminated against in favor of a historically disadvantaged group or minority,0.0492365360260009,7.105969905853272,0.7362380623817444,0.9361702127659576,0.9361702127659576,What is a definition of reverse discrimination?,1
319," ""Best buy in the region""",best buy,0.0448725223541259,5.2747883796691895,0.6559132933616638,0.5714285714285715,0.5714285714285715,What is a phrase that expresses the value of the education offered at KU with respect to its cost?,1
320," The ""Forty acres and a mule"" policy.",Forty acres and a mule,0.0487875938415527,5.737743616104126,0.8265953063964844,0.8333333333333333,0.8333333333333333,What was the policy of dividing land among families of color referred to as?,1
321, The African American Policy Forum (AAPF) believes that the class based argument is based on the idea that non-poor minorities do not experience racial and gender based discrimination.,non-poor minorities do not experience racial and gender based discrimination,0.0534150600433349,7.770258903503418,0.5069631338119507,0.5499999999999999,0.5499999999999999,What does the AAPF believe the foundation for the class based argument is?,1
322, Craft unions.,craft unions,0.0478415489196777,4.895725727081299,0.9681111574172974,1.0,1.0,"Aside from the construction industry, which other group was one of the main offenders against equal opportunity laws?",1
323, From Ending Affirmative Action: The Case for Colorblind Justice,From Ending Affirmative Action: The Case for Colorblind Justice,0.054490327835083,5.809529066085815,1.0,1.0,1.0,Which book did Terry Eastland write?,1
324, 1898,1898,0.0477359294891357,4.898651838302612,1.0000001192092896,1.0,1.0,When were Borough Presidents created?,1
325," During the 2003-04 academic year, two prominent black professors at Harvard, Lani Guinier and Henry Louis Gates, pointed out an unintended effect of affirmative action policies at Harvard, stating that only about a third of black Harvard undergraduates were from families in which all four grandparents were born into the African American community.",a panel discussion,0.0751340389251709,10.755396842956545,0.0865976512432098,0.0350877192982456,0.0350877192982456,What was going on at Harvard University during the 2003 - 04 academic year?,0
326," The Community Tool Box is a public service of the University of Kansas, maintained by the Work Group for Community Health and Development.",online,0.0451998710632324,6.921721458435059,0.0565898343920707,0.0,0.0,Where can the Community Tool Box be found?,0
327, The University of Kansas (KU) is one of the 62 members of the Association of American Universities.,the Association of American Universities,0.0453863143920898,6.645308256149292,0.4493389725685119,0.4545454545454545,0.4545454545454545,What organization does KU belong to?,1
328, The Armed Forces.,Armed Forces,0.0498178005218505,4.992169618606567,0.9151625037193298,0.8,0.8,"The ""To Secure These Rights"" findings wanted desegregation of which institution?",1
329, Fruits,fruit,0.0497171878814697,4.772462129592896,0.9397780299186708,1.0,1.0,What type of food are grapes?,1
330, Grape juice.,Grape juice,0.0482151508331298,4.898985862731934,0.969820499420166,1.0,1.0,What juice is made when grapes are crushed and blended?,1
331, 2006,2006,0.0460226535797119,4.89892578125,1.0000001192092896,1.0,1.0,When did the Kathmandu valley monuments receive WHS status?,1
332," Reporting for print, online, and broadcast.","print, online and broadcast",0.0450754165649414,5.452789068222046,0.7684635519981384,0.8,0.8,What three types of media are students taught to work with at KU's School of Journalism?,1
333, 5-4,5-4,0.0465056896209716,4.986222505569458,1.0,1.0,1.0,What was the Supreme Court's final vote in Town of Greece v. Galloway?,1
334, 3.1%,3.1%,0.0499296188354492,5.082732677459717,1.0,1.0,1.0,Electricity production is expected to increase by what percentage each year for the next 25 years?,1
335, The William Randolph Hearst Writing Foundation sponsors a contest for journalistic writing.,Hearst Foundation,0.0511171817779541,5.894583702087402,0.5850314497947693,0.2857142857142857,0.2857142857142857,Who sponsors a contest for journalistic writing?,1
336, Ricci v. DeStefano,Ricci v. DeStefano,0.0510897636413574,5.349603176116943,1.0,1.0,1.0,Which case concerning White and Hispanic firefighters was heard by the Supreme Court in 2009?,1
337, Merit.,merit,0.0448331832885742,4.894469022750855,0.9664759635925292,1.0,1.0,"As opposed to personal loyalty, what basis should military promotions be given, according to Nasser?",1
338, Fair Employment Officer.,Fair Employment Officer,0.045508861541748,4.973283052444458,0.97557133436203,1.0,1.0,Which position was formulated as a result of Executive Order 9980?,1
339, Sander's study showed that half of all black law students rank near the bottom of their class after the first year of law school.,half of all black law students rank near the bottom of their class after the first year of law school,0.0450148582458496,7.124929428100586,0.9161192178726196,0.888888888888889,0.888888888888889,What did Sander's study show in terms of black law students rankings?,1
340," The three schools that make up the University of Kansas Medical Center are: 
1. The School of Medicine
2. The School of Nursing
3. The School of Health Professions.","the School of Medicine, School of Nursing, and School of Health Professions",0.0453872680664062,8.149115800857544,0.6199221611022949,0.5365853658536586,0.5365853658536586,What are the three constituents of the medical center at KU?,1
341," The University of Kansas School of Architecture, Design, and Planning was ranked 11th among all undergraduate architecture programs in the U.S.",city management and urban policy,0.0522491931915283,7.124526500701904,0.1678324043750763,0.074074074074074,0.074074074074074,What program at the University of Kansas was rated highest among its peers?,0
342, Phenolic content.,Phenolic content,0.0486054420471191,4.993842124938965,0.9642727971076964,1.0,1.0,"What content of a grapes skin can be affected by soil composition, climate, and cultivation practices? ",1
343, Higher educational opportunities were few for black veterans after World War II.,higher educational,0.0481483936309814,5.794193267822266,0.3918996155261993,0.2857142857142857,0.2857142857142857,What opportunities were few for black veterans?,1
344," Jian Li, a Chinese undergraduate at Yale University.",Harvard University,0.0452823638916015,5.511166095733643,0.4820215106010437,0.2,0.2,To whom did Rothko donate Passion of Christ murals?,0
345, Stanford Law Review,Stanford Law Review,0.0469651222229003,4.893680572509766,1.0,1.0,1.0,In which publication did Sander publish an article questioning racial preferences in law schools?,1
346, NASA Project Apollo Command Capsule Recovery Operations.,NASA Project Apollo Command Capsule Recovery Operations,0.050971508026123,5.4537107944488525,0.9904130101203918,1.0,1.0,What NASA program benefited from the use of decision science applications?,1
347," Mount Oread, the highest location in Lawrence, is the site of the University of Kansas main campus.",Mount Oread,0.0599722862243652,6.542404651641846,0.5835193991661072,0.2105263157894736,0.2105263157894736,On what geographic feature was KU built?,1
348," ""Crimson and the Blue"" and ""Red and Blue""","""Crimson and the Blue"", ""Red and Blue""",0.0468523502349853,5.914957761764526,0.9878054857254028,0.9333333333333332,0.9333333333333332,What are two songs that reference the school's team colors in their titles?,1
349, The bottom 20 percent.,bottom 20 percent,0.0447502136230468,5.169081687927246,0.944807469844818,0.8571428571428571,0.8571428571428571,Where do half of the black college students rank in terms of their performance relative to the rest of their class?,1
350, KU has a contract with ESPN Regional Television.,ESPN Regional Television,0.0446853637695312,5.543191909790039,0.6704486608505249,0.5454545454545454,0.5454545454545454,With what broadcasting company does KU have a contract?,1
351, Top 25 among U.S. universities.,the top 25,0.0464601516723632,5.44693398475647,0.6042807102203369,0.4444444444444444,0.4444444444444444,In what tier did a number of KU's programs rank in 2016?,1
352, Grutter v. Bollinger,Grutter v. Bollinger,0.0508952140808105,5.237152338027954,0.9999999403953552,1.0,1.0,Which court case featured an unprecedented and controversial decision?,1
353, KU's engineering school is a public engineering school.,public,0.0471549034118652,5.632838487625122,0.2214126586914062,0.1999999999999999,0.1999999999999999,Who is the Carnival open to?,0
354, 20%,top-one-percent grade point averages,0.0668573379516601,4.908047199249268,0.2678431570529938,0.0,0.0,What grade average do some students have that are being rejected?,0
355, 32,32,0.0486583709716796,4.801063776016235,0.9999999403953552,1.0,1.0,What is Tennessee's average high temperature in degree Celsius during the summer?,1
356, 52 million acres.,52 million acres,0.0483856201171875,5.078843355178833,0.9892439246177672,1.0,1.0,How much land did the Native Americans own in 1934?,1
357, Reduced platelet aggregation and vasodilation.,vasodilation,0.0445995330810546,5.424152135848999,0.484234094619751,0.3333333333333333,0.3333333333333333,What is the funneling that occurs that brings blood back to the heart?,1
358," The KU Bookstore is the official bookstore of KU, and it is run by the KU Memorial Unions Corporation.",KU Memorial Unions Corporation,0.0487511157989501,7.003309726715088,0.637959897518158,0.3478260869565217,0.3478260869565217,What company runs the University of Kansas's bookstore?,1
359, The main campus of the University of Kansas.,main campus,0.0451934337615966,5.45026445388794,0.7115532159805298,0.4,0.4,On what campus is the University of Kansas School of Engineering located?,1
360, Jayhawk Central,Jayhawk Central,0.059319257736206,4.887317180633545,1.0,1.0,1.0,What is the name of the student union on the Edwards Campus of KU?,1
361," July 26, 1948",July 26,0.0450155735015869,5.257296085357666,0.4875674843788147,0.8,0.8,What day did Truman mandate the end of discrimination in the federal government?,1
362, Concord grapes.,Concord grapes,0.0573618412017822,4.888722658157349,0.9848071336746216,1.0,1.0,What is the most common grape used to make juice in North America?,1
363," Shelby Steele holds that blacks must take full responsibility for their education and job maintenance, and that affirmative action is not the solution to eradicating discrimination.",against affirmative action,0.0480220317840576,7.385657548904419,0.5890268087387085,0.1379310344827586,0.1379310344827586,What moral position does Shelby Steele hold?,1
364, The Chinese Exclusion Act of 1882.,Chinese Exclusion Act of 1882,0.045020580291748,5.5476179122924805,0.9861000180244446,0.9090909090909092,0.9090909090909092,Which piece of legislature marked the start of discrimination against Asians?,1
365, Affirmative action aims to increase diversity in a field.,are more representative of the populations they serve,0.0566332340240478,5.723503351211548,0.3669580221176147,0.0,0.0,"Affirmative action does not only attempt to remove disadvantages, but also to ensure what about the number of people in a field?",1
366," Anschutz Library is dedicated to Philip Anschutz, a former student of the University of Kansas.",Anschutz Library,0.0475528240203857,6.564791917800903,0.7874003648757935,0.2352941176470588,0.2352941176470588,Which library is dedicated to a former student of the University of Kansas?,1
367, President Eisenhower's failure to end discrimination in federally supported housing.,not ending discrimination in federally supported housing,0.0476799011230468,5.71810793876648,0.689156174659729,0.6666666666666665,0.6666666666666665,What was John F. Kennedy's criticism of the President based on?,1
368," ""America's Best Architecture and Design Schools""",America's Best Architecture and Design Schools,0.0448367595672607,5.442814350128174,0.9592370390892028,1.0,1.0,What is the name of the yearly ratings published by DesignIntelligence?,1
369, Admission to any public college or university in Texas for high school students who graduate in the top 10% of their class.,entry to any state university if a student finished in the top 10% of their graduating class,0.0453369617462158,6.948565721511841,0.6782945394515991,0.6153846153846153,0.5641025641025642,What did the law passed by the State of Texas guarantee?,1
370, 12%,12%,0.0509810447692871,4.892904043197632,1.0,1.0,1.0,"In 2012, what percentage of the EU was thought to be Protestant?",1
371, Invisible Victims: White Males and the Crisis of Affirmative Action,Invisible Victims: White Males and the Crisis of Affirmative Action,0.0519285202026367,5.9052324295043945,1.0,1.0,1.0,What book did Frederick Lynch author?,1
372, White wine.,white wine,0.0454354286193847,4.886418342590332,0.9689619541168212,1.0,1.0,What type of wine is fermented after the grapes skin has been removed?,1
373," The main kinds of students at the Edwards Campus are adults, with an average age of 32, pursuing college degrees.",adults,0.0448825359344482,6.832927465438843,0.3592216968536377,0.0952380952380952,0.0952380952380952,With whom did Hayek more frequently converse?,0
374, Washington D.C.,Washington D.C.,0.0490274429321289,4.98386812210083,1.0,1.0,1.0,Where was the National Conference of State Legislatures held in 2014?,1
375, Sheahon Zenger is the athletic director of the University of Kansas.,Sheahon Zenger,0.0519976615905761,6.0173728466033936,0.6741321086883545,0.3076923076923077,0.3076923076923077,Who is in charge of all sports teams at KU?,1
376," November 17, 2014","November 17, 2014",0.0587217807769775,5.282626390457153,1.0,1.0,1.0,On which date were lawsuits filed against Harvard and Chapel Hill?,1
377," The other aim of the Civil Rights Act was to integrate public facilities, such as motels, restaurants, theaters, and gas stations, as well as public schools, hospitals, libraries, and parks.",integrate public facilities,0.049539566040039,8.330588817596436,0.5261528491973877,0.1818181818181818,0.1818181818181818,"Outside of the private business regulations, what was the other aim of the Civil Rights Act?",1
378, World War II,World War II,0.0449488162994384,4.889202117919922,1.0,1.0,1.0,The dead of what war were the first to be commemorated by the Virginia War Memorial?,1
379, The University of Kansas Medical Center.,Wichita,0.0716702938079834,5.267494440078735,0.3943820893764496,0.0,0.0,At what other KU campus is a four year program available?,0
380, Adidas,Adidas,0.0445611476898193,4.6995697021484375,1.0,1.0,1.0,Which brand was the kit provider prior to 1994?,1
381, Green Hall is named after former dean James Green.,James Green,0.0543129444122314,5.52387261390686,0.6589124202728271,0.3636363636363636,0.3636363636363636,For whom is Green Hall named?,1
382," The Community Tool Box offers more than 7,000 pages of practical information for promoting community health and development.","more than 7,000 pages",0.0446276664733886,6.630549669265747,0.4076272547245025,0.4166666666666667,0.4166666666666667,How much content does the Community Tool Box offer?,1
383, White,white,0.0490148067474365,4.699406623840332,1.0,1.0,1.0,What race was Sherman McCoy?,1
384, Kansas,Kansas,0.0553328990936279,4.698266506195068,1.0,1.0,1.0,Which state is north of Oklahoma?,1
385, 68th nationally.,68th,0.0778801441192627,5.079334020614624,0.7714899778366089,0.6666666666666666,0.6666666666666666,What was KU's national law school ranking in 2014?,1
386, The NAACP had issues with JFK's proposal.,NAACP,0.0450420379638671,5.516263484954834,0.6107803583145142,0.2222222222222222,0.2222222222222222,Who had issues with JFK's proposal?,1
387, More than triple that of the whites.,more than triple,0.0579457283020019,5.343346118927002,0.6781158447265625,0.6,0.6,"In relation to whites, what was the poverty rate for Native Americans in 1990?",1
388, Jim Crow laws.,Jim Crow,0.049797773361206,4.985025644302368,0.8035420775413513,0.8,0.8,Why did Blacks move to Detroit in the middle if the 20th century?,1
389, 5 times.,5,0.0641915798187255,4.997076988220215,0.5685254335403442,0.6666666666666666,0.6666666666666666,"In how many season from 2003 to 2009 did the ""Big Four"" take all four top places in the UEFA Champions League?",1
390, Hubert Humphrey,Hubert Humphrey,0.0525236129760742,4.980692148208618,1.0000001192092896,1.0,1.0,Which Senator fought back against the criticism of Title VII?,1
391, Dr. Paul Brest,Dr. Paul Brest,0.0446043014526367,5.083352088928223,1.0,1.0,1.0,"Who conducted a study about the origins of ""Latinos""?",1
392, Ronald Dworkin claimed that no college applicant has a right to expect that a university will design its admissions policies in a way that prizes any particular set of qualities.,a right to expect that a university will design its admissions policies in a way that prizes any particular set of qualities,0.0509190559387207,7.675576448440552,0.6910310983657837,0.846153846153846,0.846153846153846,What claim did Ronald Dworkin make about the expectations that a college application should not have?,1
393, President Clinton stated that affirmative action was not the source of the problems faced by the white middle class.,the policy was not the source of their problems,0.048363447189331,6.472649097442627,0.4785911440849304,0.5,0.4285714285714285,What was President Clinton's response to the claim that affirmative action was hurting the white middle class.,1
394, The lawsuit was dismissed in July 2015 because the Students for Fair Admissions lawsuit made similar allegations.,the Students for Fair Admissions lawsuit makes similar allegations,0.0504302978515625,6.536810874938965,0.7939687371253967,0.6153846153846153,0.6153846153846153,Why was the lawsuit eventually dismissed?,1
395, The National Labor Relations Board.,National Labor Relations Board,0.0491604804992675,5.174519062042236,0.9610583782196044,0.888888888888889,0.888888888888889,Who was able to review complaints about possible worker discrimination?,1
396, Grape juice.,grape juice,0.0510447025299072,4.890961170196533,0.969820499420166,1.0,1.0,What may a priest use in place of wine for consecration for health reasons?,1
397, University Daily Kansan,University Daily Kansan,0.045339822769165,5.073025226593018,1.0,1.0,1.0,What is the name of the newspaper printed every day by the University of Kansas?,1
398, The William Allen White School of Journalism and Mass Communications.,The William Allen White School of Journalism and Mass Communications,0.0466201305389404,5.641428709030151,0.9896701574325562,1.0,1.0,What is the full name of KU's journalism school?,1
399, 2000,2000,0.0448572635650634,4.885586261749268,1.0,1.0,1.0,About how long has Kathmandu existed?,1
400, The Lynx text-based web browser.,hypertext browsing and navigation,0.0483498573303222,5.334210395812988,0.5208525657653809,0.0,0.0,What was made possible by Lynx?,0
401, President John F. Kennedy,Kennedy,0.0496077537536621,5.082303285598755,0.7990402579307556,0.4,0.4,Who won the US presidential election of 1960?,1
402, A de facto quota system.,a de facto quota system,0.0446307659149169,5.163747072219849,0.9807989597320556,1.0,1.0,What did critics claim that Title VII advocate?,1
403," Affirmative action aims to promote equal opportunity and address past and present discrimination by granting special consideration to historically excluded groups, such as racial minorities, women, and other underrepresented groups.",overcome prejudicial treatment through inclusion,0.0516464710235595,8.030844449996948,0.3058168292045593,0.0,0.0,What does affirmative action supposedly aim to do?,1
404, The ruling in Hopwood v. Texas banned the use of race in school admissions.,banning any use of race in school admissions,0.0501892566680908,6.196184396743774,0.7770236730575562,0.6363636363636364,0.6363636363636364,What did the ruling in Hopwood v Texas set a precedent for in terms of admission policies?,1
405," According to Richard Sander, a negative effect of affirmative action is that it discourages minority students and tends to engender failure and high dropout rates for these students.",high dropout rates,0.0456278324127197,7.690474510192871,0.2594074308872223,0.1935483870967741,0.1935483870967741,What was a negative effect of affirmative action according to Richard Sander?,1
406, Outlawing discrimination.,just outlawing discrimination,0.0455939769744873,5.09099817276001,0.9462902545928956,0.8,0.8,What did President Clinton claim would not be enough to give everyone in American equality?,1
407, The Lincoln Memorial.,Lincoln Memorial,0.0445466041564941,4.961894750595093,0.9441486597061156,0.8,0.8,Where did Truman's historic speech take place?,1
408," The typical argument in favor of affirmative action is that it helps to overcome past and present discrimination by providing opportunities for historically excluded groups, promoting diversity, and fostering a more inclusive society.",compensation argument,0.0513117313385009,7.966816186904907,0.2175600528717041,0.0571428571428571,0.0571428571428571,What is a typical argument in favor of affirmative action?,0
409, Lew Perkins,Lew Perkins,0.0474073886871337,4.797119617462158,0.9999999403953552,1.0,1.0,Who did Zenger replace as athletic director at KU?,1
410," At least 30,000 daily readers.","at least 30,000",0.0468552112579345,5.454834938049316,0.5771352648735046,0.8,0.8,How big is the Daily Kansan's audience?,1
411, The states.,the states,0.0555570125579834,4.898162603378296,0.953999936580658,1.0,1.0,Who did Eisenhower believe should be allowed to decide the nature of discrimination laws?,1
412, Thompson Seedless.,Thompson Seedless,0.0462033748626709,4.987052440643311,0.9852216243743896,1.0,1.0,What are Sultana grapes known as in California?,1
413, The KU Jayhawks defeated the Virginia Tech Hokies 24-21 in the 2008 Orange Bowl.,Virginia Tech Hokies,0.0515193939208984,6.755919694900513,0.5837580561637878,0.3333333333333333,0.3333333333333333,Who did KU defeat in the 2008 Orange Bowl?,1
414, Regulations Governing for Employment Practices within the Federal Establishment,Regulations Governing for Employment Practices within the Federal Establishment,0.0496571063995361,5.547646999359131,1.0,1.0,1.0,What was the name given to Executive Order 9980?,1
415," The University of Kansas School of Architecture, Design, and Planning (SADP) is housed in Marvin Hall.",Marvin Hall,0.0448477268218994,6.730276107788086,0.4968704283237457,0.2222222222222222,0.2222222222222222,Where is the SADP housed?,1
416, Anthocyanins.,Anthocyanins,0.0450391769409179,5.082255840301514,0.9876906871795654,1.0,1.0,What are the most abundant polyphenolics in purple grapes?,1
417, 345,345,0.0469193458557128,4.795529127120972,1.0,1.0,1.0,At least how many different degree-granting programs exist at KU?,1
418, 1939,1939,0.0604338645935058,4.898297309875488,1.0,1.0,1.0,When did World War II start?,1
419, The Last Supper.,the Last Supper,0.045511245727539,5.088084936141968,0.984448790550232,1.0,1.0,What did Jesus do before he was arrested?,1
420, The genes responsible for the purple color of grapes are anthocyanins.,anthocyanins,0.0469756126403808,5.97184944152832,0.4930160641670227,0.1666666666666666,0.1666666666666666,What pigment is responsible for the color of leaves in fall?,0
421, Lyndon B. Johnson,Lyndon B. Johnson,0.0472159385681152,5.079386234283447,1.0,1.0,1.0,Who was made Senate Majority Leader after the 1954 election?,1
422, The College Board.,the College Board,0.044797658920288,4.963415861129761,0.9826568365097046,1.0,1.0,Who provides statistics on educational costs?,1
423, Hispanic Americans and Asian Americans.,Hispanic Americans,0.0452625751495361,5.170709609985352,0.7997214198112488,0.5714285714285715,0.5714285714285715,"Other than African Americans, who do detractors of affirmative action claim benefit most from affirmative action?",0
424, Green,green,0.054741621017456,4.683051824569702,1.0,1.0,1.0,What color jacket was Eisenhower buried in?,1
425," The controversy of affirmative action is primarily based on the idea of class inequality, with opponents arguing that the policy benefits middle- and upper-class minorities at the expense of lower-class European Americans and Asian Americans.",class inequality,0.0470154285430908,8.342673778533936,0.3918803334236145,0.1025641025641025,0.1025641025641025,Which idea is the controversy of affirmative action primarily based upon?,1
426, KU Endowment,KU Endowment,0.0481061935424804,4.984961032867432,1.0,1.0,1.0,What is the name of the University of Kansas's foundation?,1
427, ABET,ABET,0.0449182987213134,4.790909767150879,1.0,1.0,1.0,What is the acronym for an organization that serves as an accreditation body for engineering schools?,1
428, 23%,23,0.0494215488433837,4.8973472118377686,0.5886739492416382,1.0,1.0,What percent own 2 or more cars?,1
429, 1861,1861,0.0454022884368896,4.8975348472595215,1.0,1.0,1.0,What year did Tongzhi take power?,1
430," The US Court of Appeals for the Fifth Circuit concluded that the University of Texas maintained a ""holistic"" approach to affirmative action.",US Court of Appeals for the Fifth Circuit,0.0514910221099853,7.025621175765991,0.508487343788147,0.5333333333333333,0.5333333333333333,"Who concluded that the University maintained a ""holistic"" approach to affirmative action?",1
431, The University of Texas is waiting for the US Supreme Court to provide clarification of relevant law by ruling in Fisher v. University of Texas at Austin for the second time.,until the U.S. Supreme Court provides clarification of relevant law,0.0613775253295898,7.685845375061035,0.626099705696106,0.3809523809523809,0.3809523809523809,What are the Universities waiting for before proceeding with the lawsuit?,1
432, 1877,1877,0.0451014041900634,4.8575098514556885,0.9999998807907104,1.0,1.0,When was samurai armor last used?,1
433, equality of opportunity.,equality of opportunity,0.0531656742095947,4.990016937255859,0.9633042812347412,1.0,1.0,"During the speech, Truman made the statement that each man should be guaranteed what?",1
434, The President's Committee on Civil Rights.,President's Committee on Civil Rights,0.044607400894165,5.357251405715942,0.9598381519317628,0.923076923076923,0.923076923076923,What group was established in response to Executive Order 9808?,1
435, 2007,2007,0.0478942394256591,4.864153623580933,1.0000001192092896,1.0,1.0,When was 'The Grand Concourse' published?,1
